userId	geneSymbol	geneName	entrezgene	score	gLink
ACTR3C	ACTR3C	actin related protein 3C	653857	-0.018752422384879	https://www.ncbi.nlm.nih.gov/gene/?term=653857
ACTR5	ACTR5	actin related protein 5	79913	-0.34992947295186	https://www.ncbi.nlm.nih.gov/gene/?term=79913
ACTR6	ACTR6	actin related protein 6	64431	0.46039477458781	https://www.ncbi.nlm.nih.gov/gene/?term=64431
ACTR8	ACTR8	actin related protein 8	93973	0.29121923270825	https://www.ncbi.nlm.nih.gov/gene/?term=93973
ACTRT1	ACTRT1	actin related protein T1	139741	-0.021870099874869	https://www.ncbi.nlm.nih.gov/gene/?term=139741
ACVR1	ACVR1	activin A receptor type 1	90	0.18532535717807	https://www.ncbi.nlm.nih.gov/gene/?term=90
ACVR1B	ACVR1B	activin A receptor type 1B	91	-0.20813604953736	https://www.ncbi.nlm.nih.gov/gene/?term=91
ACVR1C	ACVR1C	activin A receptor type 1C	130399	0.50588830662545	https://www.ncbi.nlm.nih.gov/gene/?term=130399
ACVR2A	ACVR2A	activin A receptor type 2A	92	0.4079625373371	https://www.ncbi.nlm.nih.gov/gene/?term=92
ACVR2B	ACVR2B	activin A receptor type 2B	93	0.14391131149377	https://www.ncbi.nlm.nih.gov/gene/?term=93
ACVRL1	ACVRL1	activin A receptor like type 1	94	0.4920816249895	https://www.ncbi.nlm.nih.gov/gene/?term=94
ACY1	ACY1	aminoacylase 1	95	-0.73992655898276	https://www.ncbi.nlm.nih.gov/gene/?term=95
ACY3	ACY3	aminoacylase 3	91703	-0.53026243535596	https://www.ncbi.nlm.nih.gov/gene/?term=91703
ACYP1	ACYP1	acylphosphatase 1	97	-0.14264499268442	https://www.ncbi.nlm.nih.gov/gene/?term=97
ACYP2	ACYP2	acylphosphatase 2	98	0.30680193883796	https://www.ncbi.nlm.nih.gov/gene/?term=98
ADA	ADA	adenosine deaminase	100	-0.060707775936693	https://www.ncbi.nlm.nih.gov/gene/?term=100
ADAD2	ADAD2	adenosine deaminase domain containing 2	161931	0.056308055123346	https://www.ncbi.nlm.nih.gov/gene/?term=161931
ADAL	ADAL	adenosine deaminase like	161823	0.49338621091432	https://www.ncbi.nlm.nih.gov/gene/?term=161823
ADAM10	ADAM10	ADAM metallopeptidase domain 10	102	0.13202119379708	https://www.ncbi.nlm.nih.gov/gene/?term=102
ADAM11	ADAM11	ADAM metallopeptidase domain 11	4185	0.21007897909002	https://www.ncbi.nlm.nih.gov/gene/?term=4185
ADAM12	ADAM12	ADAM metallopeptidase domain 12	8038	0.19024404553107	https://www.ncbi.nlm.nih.gov/gene/?term=8038
ADAM15	ADAM15	ADAM metallopeptidase domain 15	8751	-0.6292586586628	https://www.ncbi.nlm.nih.gov/gene/?term=8751
ADAM17	ADAM17	ADAM metallopeptidase domain 17	6868	0.21748361023586	https://www.ncbi.nlm.nih.gov/gene/?term=6868
ADAM18	ADAM18	ADAM metallopeptidase domain 18	8749	-0.034296818067791	https://www.ncbi.nlm.nih.gov/gene/?term=8749
ADAM19	ADAM19	ADAM metallopeptidase domain 19	8728	0.15205096661428	https://www.ncbi.nlm.nih.gov/gene/?term=8728
ADAM2	ADAM2	ADAM metallopeptidase domain 2	2515	-0.085406043360609	https://www.ncbi.nlm.nih.gov/gene/?term=2515
ADAM20	ADAM20	ADAM metallopeptidase domain 20	8748	0.039258143644055	https://www.ncbi.nlm.nih.gov/gene/?term=8748
ADAM21	ADAM21	ADAM metallopeptidase domain 21	8747	0.27747511751077	https://www.ncbi.nlm.nih.gov/gene/?term=8747
ADAM21P1	ADAM21P1	ADAM metallopeptidase domain 21 pseudogene 1	145241	0.13364453986367	https://www.ncbi.nlm.nih.gov/gene/?term=145241
ADAM22	ADAM22	ADAM metallopeptidase domain 22	53616	0.63488213561723	https://www.ncbi.nlm.nih.gov/gene/?term=53616
ADAM23	ADAM23	ADAM metallopeptidase domain 23	8745	0.52650552492572	https://www.ncbi.nlm.nih.gov/gene/?term=8745
ADAM28	ADAM28	ADAM metallopeptidase domain 28	10863	-0.34431591197132	https://www.ncbi.nlm.nih.gov/gene/?term=10863
ADAM29	ADAM29	ADAM metallopeptidase domain 29	11086	0.4748411167451	https://www.ncbi.nlm.nih.gov/gene/?term=11086
ADAM32	ADAM32	ADAM metallopeptidase domain 32	203102	0.065318476438278	https://www.ncbi.nlm.nih.gov/gene/?term=203102
ADAM33	ADAM33	ADAM metallopeptidase domain 33	80332	0.21350556547151	https://www.ncbi.nlm.nih.gov/gene/?term=80332
ADAM6	ADAM6	ADAM metallopeptidase domain 6 (pseudogene)	8755	0.050583678311895	https://www.ncbi.nlm.nih.gov/gene/?term=8755
ADAM7	ADAM7	ADAM metallopeptidase domain 7	8756	0.13385651340685	https://www.ncbi.nlm.nih.gov/gene/?term=8756
ADAM8	ADAM8	ADAM metallopeptidase domain 8	101	-0.48052369139175	https://www.ncbi.nlm.nih.gov/gene/?term=101
ADAM9	ADAM9	ADAM metallopeptidase domain 9	8754	-0.11837397949605	https://www.ncbi.nlm.nih.gov/gene/?term=8754
ADAMDEC1	ADAMDEC1	ADAM like decysin 1	27299	0.081743641447804	https://www.ncbi.nlm.nih.gov/gene/?term=27299
ADAMTS1	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif 1	9510	0.49684050295273	https://www.ncbi.nlm.nih.gov/gene/?term=9510
ADAMTS10	ADAMTS10	ADAM metallopeptidase with thrombospondin type 1 motif 10	81794	0.19140874300497	https://www.ncbi.nlm.nih.gov/gene/?term=81794
ADAMTS12	ADAMTS12	ADAM metallopeptidase with thrombospondin type 1 motif 12	81792	0.18708342985767001	https://www.ncbi.nlm.nih.gov/gene/?term=81792
ADAMTS13	ADAMTS13	ADAM metallopeptidase with thrombospondin type 1 motif 13	11093	-0.087457092288066	https://www.ncbi.nlm.nih.gov/gene/?term=11093
ADAMTS14	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif 14	140766	-0.20100746344227	https://www.ncbi.nlm.nih.gov/gene/?term=140766
ADAMTS15	ADAMTS15	ADAM metallopeptidase with thrombospondin type 1 motif 15	170689	0.34965772793925	https://www.ncbi.nlm.nih.gov/gene/?term=170689
ADAMTS16	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16	170690	0.48480038756512	https://www.ncbi.nlm.nih.gov/gene/?term=170690
ADAMTS17	ADAMTS17	ADAM metallopeptidase with thrombospondin type 1 motif 17	170691	0.12263486225004	https://www.ncbi.nlm.nih.gov/gene/?term=170691
ADAMTS18	ADAMTS18	ADAM metallopeptidase with thrombospondin type 1 motif 18	170692	0.71249654180741	https://www.ncbi.nlm.nih.gov/gene/?term=170692
ADAMTS19	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19	171019	0.11248128787011	https://www.ncbi.nlm.nih.gov/gene/?term=171019
ADAMTS2	ADAMTS2	ADAM metallopeptidase with thrombospondin type 1 motif 2	9509	0.52702390746632	https://www.ncbi.nlm.nih.gov/gene/?term=9509
ADAMTS20	ADAMTS20	ADAM metallopeptidase with thrombospondin type 1 motif 20	80070	-0.037012256621182	https://www.ncbi.nlm.nih.gov/gene/?term=80070
ADAMTS3	ADAMTS3	ADAM metallopeptidase with thrombospondin type 1 motif 3	9508	0.4505075589142	https://www.ncbi.nlm.nih.gov/gene/?term=9508
ADAMTS4	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif 4	9507	0.29138302161507	https://www.ncbi.nlm.nih.gov/gene/?term=9507
ADAMTS5	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif 5	11096	0.3631350019324	https://www.ncbi.nlm.nih.gov/gene/?term=11096
ADAMTS6	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif 6	11174	0.032548234522296	https://www.ncbi.nlm.nih.gov/gene/?term=11174
ADAMTS7	ADAMTS7	ADAM metallopeptidase with thrombospondin type 1 motif 7	11173	0.1090276519374	https://www.ncbi.nlm.nih.gov/gene/?term=11173
ADAMTS8	ADAMTS8	ADAM metallopeptidase with thrombospondin type 1 motif 8	11095	0.44966928990733	https://www.ncbi.nlm.nih.gov/gene/?term=11095
ADAMTS9	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9	56999	0.22156092197804	https://www.ncbi.nlm.nih.gov/gene/?term=56999
ADAMTSL1	ADAMTSL1	ADAMTS like 1	92949	0.57974847619492	https://www.ncbi.nlm.nih.gov/gene/?term=92949
ADAMTSL2	ADAMTSL2	ADAMTS like 2	9719	0.56452664109025	https://www.ncbi.nlm.nih.gov/gene/?term=9719
ADAMTSL3	ADAMTSL3	ADAMTS like 3	57188	0.74713744640074	https://www.ncbi.nlm.nih.gov/gene/?term=57188
ADAMTSL4	ADAMTSL4	ADAMTS like 4	54507	-0.096830264772972	https://www.ncbi.nlm.nih.gov/gene/?term=54507
ADAMTSL5	ADAMTSL5	ADAMTS like 5	339366	-0.66158369103561	https://www.ncbi.nlm.nih.gov/gene/?term=339366
ADAP1	ADAP1	ArfGAP with dual PH domains 1	11033	-0.68034202370123	https://www.ncbi.nlm.nih.gov/gene/?term=11033
ADAP2	ADAP2	ArfGAP with dual PH domains 2	55803	0.5055669214006	https://www.ncbi.nlm.nih.gov/gene/?term=55803
ADAR	ADAR	adenosine deaminase, RNA specific	103	0.11676854715509	https://www.ncbi.nlm.nih.gov/gene/?term=103
ADARB1	ADARB1	adenosine deaminase, RNA specific B1	104	0.56008695430974	https://www.ncbi.nlm.nih.gov/gene/?term=104
ADARB2	ADARB2	adenosine deaminase, RNA specific B2 (inactive)	105	0.21728492928878	https://www.ncbi.nlm.nih.gov/gene/?term=105
ADAT1	ADAT1	adenosine deaminase, tRNA specific 1	23536	0.32819448663838	https://www.ncbi.nlm.nih.gov/gene/?term=23536
ADAT2	ADAT2	adenosine deaminase, tRNA specific 2	134637	-0.22544155367808	https://www.ncbi.nlm.nih.gov/gene/?term=134637
ADAT3	ADAT3	adenosine deaminase, tRNA specific 3	113179	-0.46183141761486	https://www.ncbi.nlm.nih.gov/gene/?term=113179
ADCK1	ADCK1	aarF domain containing kinase 1	57143	0.04399751220685	https://www.ncbi.nlm.nih.gov/gene/?term=57143
ADCK2	ADCK2	aarF domain containing kinase 2	90956	-0.043751516570771	https://www.ncbi.nlm.nih.gov/gene/?term=90956
ADCK5	ADCK5	aarF domain containing kinase 5	203054	-0.54173545197216	https://www.ncbi.nlm.nih.gov/gene/?term=203054
ADCY1	ADCY1	adenylate cyclase 1	107	0.75134886047547	https://www.ncbi.nlm.nih.gov/gene/?term=107
ADCY10	ADCY10	adenylate cyclase 10	55811	0.14920083811622	https://www.ncbi.nlm.nih.gov/gene/?term=55811
ADCY2	ADCY2	adenylate cyclase 2	108	0.68371304882469	https://www.ncbi.nlm.nih.gov/gene/?term=108
ADCY3	ADCY3	adenylate cyclase 3	109	0.57584487695168	https://www.ncbi.nlm.nih.gov/gene/?term=109
ADCY4	ADCY4	adenylate cyclase 4	196883	0.27788286784431	https://www.ncbi.nlm.nih.gov/gene/?term=196883
ADCY5	ADCY5	adenylate cyclase 5	111	0.36590518513514	https://www.ncbi.nlm.nih.gov/gene/?term=111
ADCY6	ADCY6	adenylate cyclase 6	112	-0.1208042209145	https://www.ncbi.nlm.nih.gov/gene/?term=112
ADCY7	ADCY7	adenylate cyclase 7	113	0.44244201050963	https://www.ncbi.nlm.nih.gov/gene/?term=113
ADCY8	ADCY8	adenylate cyclase 8	114	0.2082826305844	https://www.ncbi.nlm.nih.gov/gene/?term=114
ADCY9	ADCY9	adenylate cyclase 9	115	0.34642368796231	https://www.ncbi.nlm.nih.gov/gene/?term=115
ADCYAP1	ADCYAP1	adenylate cyclase activating polypeptide 1	116	0.47142812019346	https://www.ncbi.nlm.nih.gov/gene/?term=116
ADCYAP1R1	ADCYAP1R1	ADCYAP receptor type I	117	0.40472286848983	https://www.ncbi.nlm.nih.gov/gene/?term=117
ADD1	ADD1	adducin 1	118	0.65032652715542	https://www.ncbi.nlm.nih.gov/gene/?term=118
ADD2	ADD2	adducin 2	119	0.47734929996875	https://www.ncbi.nlm.nih.gov/gene/?term=119
ADD3	ADD3	adducin 3	120	0.066844541478537	https://www.ncbi.nlm.nih.gov/gene/?term=120
ADH1A	ADH1A	alcohol dehydrogenase 1A (class I), alpha polypeptide	124	0.28405533895605	https://www.ncbi.nlm.nih.gov/gene/?term=124
ADH1B	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide	125	0.50297369602986	https://www.ncbi.nlm.nih.gov/gene/?term=125
ADH1C	ADH1C	alcohol dehydrogenase 1C (class I), gamma polypeptide	126	-0.084050186408486	https://www.ncbi.nlm.nih.gov/gene/?term=126
ADH4	ADH4	alcohol dehydrogenase 4 (class II), pi polypeptide	127	0.073852013822593	https://www.ncbi.nlm.nih.gov/gene/?term=127
ADH5	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide	128	0.22192774918321	https://www.ncbi.nlm.nih.gov/gene/?term=128
ADH6	ADH6	alcohol dehydrogenase 6 (class V)	130	0.066043647155393	https://www.ncbi.nlm.nih.gov/gene/?term=130
ADH7	ADH7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide	131	0.0039149187549282	https://www.ncbi.nlm.nih.gov/gene/?term=131
ADHFE1	ADHFE1	alcohol dehydrogenase, iron containing 1	137872	0.34981901511629	https://www.ncbi.nlm.nih.gov/gene/?term=137872
ADI1	ADI1	acireductone dioxygenase 1	55256	-0.24566198554461	https://www.ncbi.nlm.nih.gov/gene/?term=55256
ADIG	ADIG	adipogenin	149685	-0.090974907097588	https://www.ncbi.nlm.nih.gov/gene/?term=149685
ADIPOQ	ADIPOQ	adiponectin, C1Q and collagen domain containing	9370	0.51520722760815	https://www.ncbi.nlm.nih.gov/gene/?term=9370
ADIPOR1	ADIPOR1	adiponectin receptor 1	51094	-0.43710831092687	https://www.ncbi.nlm.nih.gov/gene/?term=51094
ADIPOR2	ADIPOR2	adiponectin receptor 2	79602	-0.22358225119637	https://www.ncbi.nlm.nih.gov/gene/?term=79602
ADK	ADK	adenosine kinase	132	-0.17086859509546	https://www.ncbi.nlm.nih.gov/gene/?term=132
ADM	ADM	adrenomedullin	133	-0.38882996572445	https://www.ncbi.nlm.nih.gov/gene/?term=133
ADM2	ADM2	adrenomedullin 2	79924	-0.50021336804491	https://www.ncbi.nlm.nih.gov/gene/?term=79924
ADNP	ADNP	activity dependent neuroprotector homeobox	23394	0.3252577495583	https://www.ncbi.nlm.nih.gov/gene/?term=23394
ADNP2	ADNP2	ADNP homeobox 2	22850	0.24837347698879	https://www.ncbi.nlm.nih.gov/gene/?term=22850
ADO	ADO	2-aminoethanethiol dioxygenase	84890	0.13260295169346	https://www.ncbi.nlm.nih.gov/gene/?term=84890
ADORA1	ADORA1	adenosine A1 receptor	134	0.071303108181576	https://www.ncbi.nlm.nih.gov/gene/?term=134
ADORA2A	ADORA2A	adenosine A2a receptor	135	0.65732463985049	https://www.ncbi.nlm.nih.gov/gene/?term=135
ADORA2B	ADORA2B	adenosine A2b receptor	136	-0.48636145699012	https://www.ncbi.nlm.nih.gov/gene/?term=136
ADORA3	ADORA3	adenosine A3 receptor	140	0.40983304088438	https://www.ncbi.nlm.nih.gov/gene/?term=140
ADPGK	ADPGK	ADP dependent glucokinase	83440	-0.10646600977644	https://www.ncbi.nlm.nih.gov/gene/?term=83440
ADPRH	ADPRH	ADP-ribosylarginine hydrolase	141	0.438893720429	https://www.ncbi.nlm.nih.gov/gene/?term=141
ADPRHL1	ADPRHL1	ADP-ribosylhydrolase like 1	113622	-0.40375530992895	https://www.ncbi.nlm.nih.gov/gene/?term=113622
ADPRHL2	ADPRHL2	ADP-ribosylhydrolase like 2	54936	-0.23341587805748	https://www.ncbi.nlm.nih.gov/gene/?term=54936
ADRA1A	ADRA1A	adrenoceptor alpha 1A	148	0.24868206279377	https://www.ncbi.nlm.nih.gov/gene/?term=148
ADRA1B	ADRA1B	adrenoceptor alpha 1B	147	0.020442493207248	https://www.ncbi.nlm.nih.gov/gene/?term=147
ADRA1D	ADRA1D	adrenoceptor alpha 1D	146	0.20268917077233	https://www.ncbi.nlm.nih.gov/gene/?term=146
ADRA2A	ADRA2A	adrenoceptor alpha 2A	150	0.11617587573941	https://www.ncbi.nlm.nih.gov/gene/?term=150
ADRA2B	ADRA2B	adrenoceptor alpha 2B	151	0.027034809963796	https://www.ncbi.nlm.nih.gov/gene/?term=151
ADRA2C	ADRA2C	adrenoceptor alpha 2C	152	0.11876997282179	https://www.ncbi.nlm.nih.gov/gene/?term=152
ADRB1	ADRB1	adrenoceptor beta 1	153	0.024306455821487	https://www.ncbi.nlm.nih.gov/gene/?term=153
ADRB2	ADRB2	adrenoceptor beta 2	154	0.42562591205147	https://www.ncbi.nlm.nih.gov/gene/?term=154
ADRB3	ADRB3	adrenoceptor beta 3	155	0.3792466910231	https://www.ncbi.nlm.nih.gov/gene/?term=155
ADRM1	ADRM1	adhesion regulating molecule 1	11047	-0.51907790551144	https://www.ncbi.nlm.nih.gov/gene/?term=11047
ADSL	ADSL	adenylosuccinate lyase	158	0.14979962249423	https://www.ncbi.nlm.nih.gov/gene/?term=158
ADSS	ADSS	adenylosuccinate synthase	159	-0.38414433177737	https://www.ncbi.nlm.nih.gov/gene/?term=159
ADSSL1	ADSSL1	adenylosuccinate synthase like 1	122622	0.13478651476545	https://www.ncbi.nlm.nih.gov/gene/?term=122622
AEBP1	AEBP1	AE binding protein 1	165	0.097039157749679	https://www.ncbi.nlm.nih.gov/gene/?term=165
AEBP2	AEBP2	AE binding protein 2	121536	0.24759267551174	https://www.ncbi.nlm.nih.gov/gene/?term=121536
AEN	AEN	apoptosis enhancing nuclease	64782	-0.086304848245506	https://www.ncbi.nlm.nih.gov/gene/?term=64782
AES	AES	amino-terminal enhancer of split	166	-0.21776365481204	https://www.ncbi.nlm.nih.gov/gene/?term=166
AFAP1	AFAP1	actin filament associated protein 1	60312	-0.13313416406415	https://www.ncbi.nlm.nih.gov/gene/?term=60312
AFAP1L1	AFAP1L1	actin filament associated protein 1 like 1	134265	0.58728733797495	https://www.ncbi.nlm.nih.gov/gene/?term=134265
AFAP1L2	AFAP1L2	actin filament associated protein 1 like 2	84632	-0.16992452282355	https://www.ncbi.nlm.nih.gov/gene/?term=84632
AFF1	AFF1	AF4/FMR2 family member 1	4299	0.39990906910466	https://www.ncbi.nlm.nih.gov/gene/?term=4299
AFF2	AFF2	AF4/FMR2 family member 2	2334	0.57231829361446	https://www.ncbi.nlm.nih.gov/gene/?term=2334
AFF3	AFF3	AF4/FMR2 family member 3	3899	0.58825251284662	https://www.ncbi.nlm.nih.gov/gene/?term=3899
AFF4	AFF4	AF4/FMR2 family member 4	27125	0.38360957973115	https://www.ncbi.nlm.nih.gov/gene/?term=27125
AFG3L2	AFG3L2	AFG3 like matrix AAA peptidase subunit 2	10939	-0.18845142729545	https://www.ncbi.nlm.nih.gov/gene/?term=10939
AFM	AFM	afamin	173	0.13809453160888	https://www.ncbi.nlm.nih.gov/gene/?term=173
AFMID	AFMID	arylformamidase	125061	-0.49030583272249	https://www.ncbi.nlm.nih.gov/gene/?term=125061
AFP	AFP	alpha fetoprotein	174	-0.18346695406512	https://www.ncbi.nlm.nih.gov/gene/?term=174
AFTPH	AFTPH	aftiphilin	54812	-0.049896649351807	https://www.ncbi.nlm.nih.gov/gene/?term=54812
AGA	AGA	aspartylglucosaminidase	175	-0.055074364820047	https://www.ncbi.nlm.nih.gov/gene/?term=175
AGAP1	AGAP1	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1	116987	0.016126084932125	https://www.ncbi.nlm.nih.gov/gene/?term=116987
AGAP11	AGAP11	ArfGAP with GTPase domain, ankyrin repeat and PH domain 11	119385	0.23952307905938	https://www.ncbi.nlm.nih.gov/gene/?term=119385
AGAP2	AGAP2	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2	116986	0.29089154746252	https://www.ncbi.nlm.nih.gov/gene/?term=116986
AGAP3	AGAP3	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3	116988	-0.38628061842956	https://www.ncbi.nlm.nih.gov/gene/?term=116988
AGAP4	AGAP4	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4	119016	-0.14730074705669	https://www.ncbi.nlm.nih.gov/gene/?term=119016
AGAP5	AGAP5	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5	729092	-0.065470409711329	https://www.ncbi.nlm.nih.gov/gene/?term=729092
AGAP6	AGAP6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6	414189	-0.060787483291697	https://www.ncbi.nlm.nih.gov/gene/?term=414189
AGBL1	AGBL1	ATP/GTP binding protein like 1	123624	-0.34358107006093	https://www.ncbi.nlm.nih.gov/gene/?term=123624
AGBL2	AGBL2	ATP/GTP binding protein like 2	79841	-0.10193430272253	https://www.ncbi.nlm.nih.gov/gene/?term=79841
AGBL3	AGBL3	ATP/GTP binding protein like 3	340351	0.34387938549339	https://www.ncbi.nlm.nih.gov/gene/?term=340351
AGBL4	AGBL4	ATP/GTP binding protein like 4	84871	0.4555552867856	https://www.ncbi.nlm.nih.gov/gene/?term=84871
AGBL5	AGBL5	ATP/GTP binding protein like 5	60509	-0.051832043234334	https://www.ncbi.nlm.nih.gov/gene/?term=60509
AGER	AGER	advanced glycosylation end-product specific receptor	177	-0.048442139477046	https://www.ncbi.nlm.nih.gov/gene/?term=177
AGFG1	AGFG1	ArfGAP with FG repeats 1	3267	-0.05193489372601	https://www.ncbi.nlm.nih.gov/gene/?term=3267
AGFG2	AGFG2	ArfGAP with FG repeats 2	3268	-0.11361707465349	https://www.ncbi.nlm.nih.gov/gene/?term=3268
AGGF1	AGGF1	angiogenic factor with G-patch and FHA domains 1	55109	0.52783462294793	https://www.ncbi.nlm.nih.gov/gene/?term=55109
AGK	AGK	acylglycerol kinase	55750	-0.010785234039964	https://www.ncbi.nlm.nih.gov/gene/?term=55750
AGL	AGL	amylo-alpha-1, 6-glucosidase, 4-alpha-glucanotransferase	178	0.46936688566461	https://www.ncbi.nlm.nih.gov/gene/?term=178
AGMAT	AGMAT	agmatinase	79814	-0.41024860153513	https://www.ncbi.nlm.nih.gov/gene/?term=79814
AGPAT1	AGPAT1	1-acylglycerol-3-phosphate O-acyltransferase 1	10554	0.093167250119175	https://www.ncbi.nlm.nih.gov/gene/?term=10554
AGPAT2	AGPAT2	1-acylglycerol-3-phosphate O-acyltransferase 2	10555	-0.61050918952822	https://www.ncbi.nlm.nih.gov/gene/?term=10555
AGPAT3	AGPAT3	1-acylglycerol-3-phosphate O-acyltransferase 3	56894	-0.043970058351852	https://www.ncbi.nlm.nih.gov/gene/?term=56894
AGPAT4	AGPAT4	1-acylglycerol-3-phosphate O-acyltransferase 4	56895	0.48983973136324	https://www.ncbi.nlm.nih.gov/gene/?term=56895
AGPAT5	AGPAT5	1-acylglycerol-3-phosphate O-acyltransferase 5	55326	0.2647852765045	https://www.ncbi.nlm.nih.gov/gene/?term=55326
AGPS	AGPS	alkylglycerone phosphate synthase	8540	-0.20525133156052	https://www.ncbi.nlm.nih.gov/gene/?term=8540
AGR2	AGR2	anterior gradient 2, protein disulphide isomerase family member	10551	-0.67474582344205	https://www.ncbi.nlm.nih.gov/gene/?term=10551
AGR3	AGR3	anterior gradient 3, protein disulphide isomerase family member	155465	-0.51548950246151	https://www.ncbi.nlm.nih.gov/gene/?term=155465
AGRN	AGRN	agrin	375790	-0.42975454559323	https://www.ncbi.nlm.nih.gov/gene/?term=375790
AGRP	AGRP	agouti related neuropeptide	181	-0.023196517373951	https://www.ncbi.nlm.nih.gov/gene/?term=181
AGT	AGT	angiotensinogen	183	0.14014840423599	https://www.ncbi.nlm.nih.gov/gene/?term=183
AGTPBP1	AGTPBP1	ATP/GTP binding protein 1	23287	0.40188488668243	https://www.ncbi.nlm.nih.gov/gene/?term=23287
AGTR1	AGTR1	angiotensin II receptor type 1	185	0.75418866877213	https://www.ncbi.nlm.nih.gov/gene/?term=185
AGTR2	AGTR2	angiotensin II receptor type 2	186	0.3995239259265	https://www.ncbi.nlm.nih.gov/gene/?term=186
AGTRAP	AGTRAP	angiotensin II receptor associated protein	57085	-0.42686678766077	https://www.ncbi.nlm.nih.gov/gene/?term=57085
AGXT	AGXT	alanine--glyoxylate and serine--pyruvate aminotransferase	189	-0.21649924563636	https://www.ncbi.nlm.nih.gov/gene/?term=189
